Date	MS 	SP100	Apple	Dell	HP	IBM	Intel	Ford
11/18/2009	30.11	516.54	205.96	16.06	50.48	128.15	20.12	8.94
11/19/2009	29.78	510.35	200.51	15.87	49.82	127.54	19.3	8.73
11/20/2009	29.62	508.79	199.92	14.29	50.04	126.96	19.24	8.64
11/23/2009	29.94	516	205.88	14.79	51.02	128.2	19.4	8.73
11/24/2009	29.91	515.8	204.44	14.32	50.19	127.93	19.39	8.81
11/25/2009	29.79	517.14	204.19	14.36	50.05	127.28	19.34	8.81
11/27/2009	29.22	508.98	200.59	14.14	49.07	125.7	19.11	8.73
11/30/2009	29.41	510.74	199.91	14.12	49.06	126.35	19.2	8.89
12/1/2009	30.01	516.38	196.97	13.84	49.59	127.94	19.66	8.88
12/2/2009	29.78	515.63	196.23	13.66	48.98	127.21	19.72	9.01
12/3/2009	29.83	511.98	196.48	13.46	48.96	127.55	19.87	8.94
12/4/2009	29.98	513.89	193.32	13.46	49.79	127.25	20.46	8.94
12/7/2009	29.79	512.45	188.95	13.29	49.21	127.04	20.37	8.91
12/8/2009	29.57	507.03	189.87	12.81	48.94	126.8	19.99	8.82
12/9/2009	29.71	509.33	197.8	13.11	49.95	128.39	20.01	8.86
12/10/2009	29.87	511.88	196.43	13.23	50.14	129.34	20.15	9.05
12/11/2009	29.85	513.66	194.67	13.12	50.05	129.68	19.9	9
12/14/2009	30.11	515.35	196.98	13.18	50.68	129.93	19.98	9.08
12/15/2009	30.02	512.13	194.17	13.51	50.99	128.49	19.8	9.39
12/16/2009	30.1	511.97	195.03	13.7	51.36	128.71	19.38	9.49
12/17/2009	29.6	505.71	191.86	13.74	50.56	127.4	19.07	9.39
12/18/2009	30.36	508.73	195.43	13.74	51.5	127.91	19.63	9.68
12/21/2009	30.52	513.94	198.23	14.11	51.99	128.65	20.09	9.67
12/22/2009	30.82	515.15	200.36	14.11	52.46	129.93	20.04	9.9
12/23/2009	30.92	515.44	202.1	14.34	52.49	130	20.1	10.08
12/24/2009	31	518.16	209.04	14.79	52.87	130.57	20.33	10.13
12/28/2009	31.17	519.13	211.61	14.6	52.76	132.31	20.3	10.2
12/29/2009	31.39	518.75	209.1	14.32	52.57	131.85	20.4	10.11
12/30/2009	30.96	518.91	211.64	14.79	52.93	132.57	20.59	9.99
12/31/2009	30.48	514.09	210.73	14.36	51.51	130.9	20.4	10
1/4/2010	30.95	522.73	214.01	14.54	52.45	132.45	20.88	10.28
1/5/2010	30.96	524.6	214.38	14.87	52.67	130.85	20.87	10.96
1/6/2010	30.77	524.31	210.97	14.58	52.18	130	20.8	11.37
1/7/2010	30.45	526.34	210.58	14.72	52.2	129.55	20.6	11.66
1/8/2010	30.66	527.76	211.98	14.85	52.59	130.85	20.83	11.69
1/11/2010	30.27	528.61	210.11	14.86	52.43	129.48	20.95	12.11
1/12/2010	30.07	524.29	207.72	15.06	51.97	130.51	20.61	11.87
1/13/2010	30.35	527.93	210.65	15.07	52.22	130.23	20.96	11.68
1/14/2010	30.96	529.6	209.43	14.7	52.51	132.31	21.48	11.76
1/15/2010	30.86	524.11	205.93	14.4	52.47	131.78	20.8	11.6
1/19/2010	31.1	530.21	215.04	14.81	52.75	134.14	21.05	11.75
1/20/2010	30.59	524.73	211.73	14.51	52.21	130.25	21.08	11.51
1/21/2010	30.01	514.13	208.07	14.39	51.29	129	20.84	11.18
1/22/2010	28.96	502.35	197.75	13.64	49.29	125.5	19.91	10.52
1/25/2010	29.32	504.54	203.07	13.89	50.06	126.12	20.32	11.03
1/26/2010	29.5	502.64	205.94	13.58	49.74	125.75	20	11.19
1/27/2010	29.67	505.54	207.88	13.53	49.45	126.33	20.24	11.55
1/28/2010	29.16	499.67	199.29	13.28	47.79	123.75	19.92	11.41
1/29/2010	28.18	495.09	192.06	12.9	47.07	122.39	19.4	10.84
2/1/2010	28.41	501.33	194.73	13.22	47.83	124.67	19.61	11.12
2/2/2010	28.46	507.57	195.86	13.3	48.59	125.53	19.91	11.39
2/3/2010	28.63	505.19	199.23	13.36	48.73	125.66	19.68	11.64
2/4/2010	27.84	490.07	192.05	13.01	47.03	123	19.02	11.06
2/5/2010	28.02	491.34	195.46	13.24	47.32	123.52	19.47	10.91
2/8/2010	27.72	486.85	194.12	13.39	47.59	121.88	19.35	10.97
2/9/2010	28.01	493.04	196.19	13.55	48.12	123.21	19.65	11.15
2/10/2010	27.99	492.29	195.12	13.75	48.02	122.81	19.69	10.94
2/11/2010	28.12	496.58	198.67	13.95	48.62	123.73	20.06	11.18
2/12/2010	27.93	494.9	200.38	13.84	48.46	124	20.43	11.12
2/16/2010	28.35	503.35	203.4	14.14	49.44	125.23	20.72	11.32
2/17/2010	28.59	505.27	202.55	14.11	50.12	126.33	20.66	11.49
2/18/2010	28.97	508.45	202.93	14.43	50.81	127.81	20.84	11.38
2/19/2010	28.77	508.57	201.67	13.47	50.79	127.19	20.82	11.29
2/22/2010	28.73	508.28	200.42	13.36	50.56	126.85	20.87	11.21
2/23/2010	28.33	502.49	197.06	13.21	50.12	126.46	20.39	11.6
2/24/2010	28.63	507.53	200.66	13.39	50.79	127.59	20.7	11.73
2/25/2010	28.6	505.3	202	13.29	50.92	127.07	20.63	11.78
2/26/2010	28.67	506.06	204.62	13.24	50.79	127.16	20.53	11.74
3/1/2010	29.02	510.33	208.99	13.57	51.54	128.57	20.87	12.41
3/2/2010	28.46	511.27	208.85	13.68	51.12	127.42	20.7	12.22
3/3/2010	28.46	511.77	209.33	13.71	51.1	126.88	20.52	12.69
3/4/2010	28.63	514.1	210.71	13.67	51.51	126.72	20.53	12.79
3/5/2010	28.59	520.45	218.95	13.88	52.03	127.25	20.79	13
3/8/2010	28.63	520.43	219.08	14.01	51.73	126.41	20.77	12.93
3/9/2010	28.8	521.42	223.02	14.18	51.88	125.55	20.94	12.8
3/10/2010	28.97	523.47	224.84	14.31	51.78	125.62	21.19	12.82
3/11/2010	29.18	525.75	225.5	14.21	52.02	127.6	21.25	12.91
3/12/2010	29.27	525.52	226.6	14.26	52.36	127.94	21.27	13.34
3/15/2010	29.29	526.39	223.84	14.26	52.42	127.83	21.17	13.4
3/16/2010	29.37	529.97	224.45	14.3	52.35	128.67	22.01	13.49
3/17/2010	29.63	532.51	224.12	14.59	52.23	127.76	22.24	14.1
3/18/2010	29.61	533.03	224.65	14.55	52.73	128.38	22.2	13.73
3/19/2010	29.59	530.53	222.25	14.41	52.49	127.71	21.99	13.29
3/22/2010	29.6	532.76	224.75	14.62	52.95	127.98	22.24	13.99
3/23/2010	29.88	536.97	228.36	15.22	53.15	129.37	22.67	13.9
3/24/2010	29.65	534.44	229.37	14.99	53.06	128.53	22.43	13.9
3/25/2010	30.01	534.47	226.65	14.87	53.5	129.24	22.35	13.8
3/26/2010	29.66	534.81	230.9	14.99	53.42	129.26	22.24	13.86
3/29/2010	29.59	537.09	232.39	14.96	52.97	128.59	22.33	13.57
3/30/2010	29.77	536.81	235.85	14.97	53.26	128.77	22.34	13.28
3/31/2010	29.29	534.91	235	15.02	53.15	128.25	22.29	12.57
4/1/2010	29.16	538.4	235.97	15.05	53.24	128.25	22.39	12.63
4/5/2010	29.27	541.59	238.49	15.2	53.87	129.35	22.59	12.77
4/6/2010	29.32	542.48	239.54	15.57	53.86	128.93	22.4	12.7
4/7/2010	29.35	539.59	240.6	15.69	53.29	128.48	22.45	12.58
4/8/2010	29.92	542.02	239.95	15.76	53.63	127.61	22.31	12.63
4/9/2010	30.34	545.46	241.79	15.83	53.87	128.76	22.55	12.72
4/12/2010	30.32	546.7	242.29	15.93	53.88	128.36	22.54	12.77
4/13/2010	30.45	546.88	242.43	15.72	53.78	129.03	22.77	12.79
4/14/2010	30.82	553.02	245.69	16.56	54.52	131.25	23.52	13.35
4/15/2010	30.87	553.87	248.92	16.86	54.23	130.89	24.22	13.76
4/16/2010	30.67	544.68	247.4	16.76	53.75	130.63	23.92	13.42
4/19/2010	31.04	547.99	247.07	16.9	53.64	132.23	24	13.6
4/20/2010	31.36	551.08	244.59	17.01	53.56	129.69	24.12	13.91
4/21/2010	31.33	550.05	259.22	17.17	53.7	128.99	23.8	14.13
4/22/2010	31.39	549.36	266.47	17.46	53.31	129.13	23.99	14.2
4/23/2010	30.96	552.66	270.83	17.5	53.9	129.99	24.04	14.21
4/26/2010	31.11	550.18	269.5	17.02	54.26	130.73	23.82	14.46
4/27/2010	30.85	538.13	262.04	16.53	53.25	128.82	23.35	13.57
4/28/2010	30.91	542.05	261.6	16.51	53.28	130.1	23.26	13.25
4/29/2010	31	548.76	268.64	16.65	52.88	130.46	23.49	13.58
4/30/2010	30.54	540.28	261.09	16.2	51.97	129	22.84	13.02
5/3/2010	30.86	547.05	266.35	16.38	52.71	129.6	23.26	13.3
5/4/2010	30.13	534.79	258.68	15.66	50.64	128.12	22.56	12.85
5/5/2010	29.85	531.45	255.99	15.77	50.93	127.46	22.17	12.34
5/6/2010	28.98	513.8	246.25	15.2	48.33	123.92	21.51	11.78
5/7/2010	28.21	506.75	235.86	15.01	46.73	122.1	21.31	11.51
5/10/2010	28.94	527.41	253.99	15.38	49.1	126.27	22.55	12.15
5/11/2010	28.88	525.55	256.52	15.48	48.42	126.89	22.28	12.31
5/12/2010	29.44	531.75	262.09	15.72	49.56	132.68	23.09	12.68
5/13/2010	29.24	525.32	258.36	15.44	48.72	131.48	22.5	12.42
5/14/2010	28.93	516.19	253.82	15.15	47.43	131.19	21.89	12.11
5/17/2010	28.94	516.33	254.22	15.22	47.52	130.44	22.02	11.95
5/18/2010	28.6	509.19	252.36	15	46.79	129.95	21.43	11.55
5/19/2010	28.24	507.23	248.34	14.98	47	128.86	21.6	11.55
5/20/2010	27.11	487.93	237.76	14.32	45.95	123.8	20.79	10.8
5/21/2010	26.84	494.31	242.32	13.35	46.58	125.42	20.91	11.26
5/24/2010	26.27	488.11	246.76	13.44	45.69	124.45	20.67	11.01
5/25/2010	26.07	487.97	245.22	13.33	45.85	124.52	20.85	11.02
5/26/2010	25.01	484.12	244.11	13.25	45.72	123.23	20.7	11.39
5/27/2010	26	499.08	253.35	13.4	46.94	126.39	21.76	11.99
5/28/2010	25.8	493.06	256.88	13.33	46.01	125.26	21.42	11.73
6/1/2010	25.89	486.24	260.83	13.09	45.58	124.34	21.18	11.41
6/2/2010	26.46	498.04	263.95	13.12	47.27	127.41	21.81	11.85
6/3/2010	26.86	499.16	263.12	13.76	47.48	127.96	21.9	11.96
6/4/2010	25.79	483.42	255.96	13.24	46.05	125.28	20.95	11.5
6/7/2010	25.29	476.87	250.94	12.93	45.24	124.13	20.31	11.09
6/8/2010	25.11	482.3	249.33	12.68	45.88	123.72	20.18	11.22
6/9/2010	24.79	478.61	243.2	12.78	45.41	123.9	19.93	11.05
6/10/2010	25	491.42	250.51	13.07	46.5	127.68	20.55	11.39
6/11/2010	25.66	493.02	253.51	13.15	47.19	128.45	20.64	11.4
6/14/2010	25.5	491.45	254.28	13.09	46.88	128.5	20.89	11.46
6/15/2010	26.58	502.59	259.69	14	47.98	129.79	21.48	11.7
6/16/2010	26.32	502.6	267.25	13.99	48.01	130.35	21.49	11.63
6/17/2010	26.37	503.54	271.87	14.2	48.24	130.98	21.52	11.48
6/18/2010	26.44	504.7	274.07	14.04	47.98	130.15	21.4	11.46
6/21/2010	25.95	502.86	270.17	13.95	47.51	130.65	21.19	11.53
6/22/2010	25.77	496.19	273.85	13.8	46.77	129.3	20.98	11.22
6/23/2010	25.31	494.4	270.97	13.82	46.89	130.11	20.81	11.03
6/24/2010	25	486.67	269	12.93	45.89	128.19	20.32	10.78
6/25/2010	24.53	486.62	266.7	12.93	45.92	127.12	20.03	10.75
6/28/2010	24.31	486.18	268.3	12.95	46.07	128.98	20.36	10.43
6/29/2010	23.31	472.39	256.17	12.27	44.3	125.09	19.79	9.88
6/30/2010	23.01	467.65	251.53	12.06	43.28	123.48	19.45	10.08
7/1/2010	23.16	465.75	248.48	12.03	42.89	122.57	19.25	10.57
7/2/2010	23.27	463.84	246.94	12.03	42.81	121.86	19.2	10.28
7/6/2010	23.82	467.12	248.63	11.9	43.17	123.46	19.48	10.16
7/7/2010	24.3	481	258.67	12.46	44.96	127	20.14	10.59
7/8/2010	24.41	485.64	258.09	12.78	45.48	127.97	20.1	10.62
7/9/2010	24.27	488.78	259.62	12.85	45.25	127.96	20.24	10.85
7/12/2010	24.83	490.08	257.29	12.84	45.68	128.67	20.57	11.1
7/13/2010	25.13	497	251.8	13.2	46.77	130.48	21.01	11.66
7/14/2010	25.44	497.47	252.73	13.52	47.34	130.72	21.36	11.81
7/15/2010	25.51	498.12	251.45	13.64	47.42	130.72	21.51	11.86
7/16/2010	24.89	484.21	249.9	13.07	46.2	128.03	21.02	11.34
7/19/2010	25.23	486.76	245.58	13.44	46.68	129.79	21.59	11.48
7/20/2010	25.48	491.63	251.89	13.36	46.61	126.55	21.65	11.75
7/21/2010	25.12	485.96	254.24	13.07	45.48	125.27	21.26	11.55
7/22/2010	25.84	496.67	259.02	13.4	46.07	127.47	21.78	12.09
7/23/2010	25.81	499.83	259.94	13.51	46.15	128.38	21.69	12.72
7/26/2010	26.1	504.91	259.28	13.74	46.57	128.41	21.71	12.94
7/27/2010	26.16	505.89	264.08	13.66	47.57	128.63	21.58	13.03
7/28/2010	25.95	502.97	260.96	13.5	47.13	128.43	21.33	12.91
7/29/2010	26.03	501.02	258.11	13.16	46.41	128.02	21.03	12.97
7/30/2010	25.81	500.56	257.25	13.24	46.04	128.4	20.6	12.77
8/2/2010	26.33	511.63	261.85	13.61	47.56	130.76	21.15	13.16
8/3/2010	26.16	509.85	261.93	13.42	47.36	130.37	20.87	12.91
8/4/2010	25.73	512.02	262.98	13.21	46.77	131.27	20.73	13.11
8/5/2010	25.37	511.24	261.7	13.13	46.35	131.83	20.67	12.98
8/6/2010	25.55	509.46	260.09	13.12	41.85	130.14	20.65	13.04
8/9/2010	25.61	511.84	261.75	12.98	42.6	132	20.65	13.05
8/10/2010	25.07	509	259.41	12.45	42.33	131.84	19.82	12.92
8/11/2010	24.86	495.48	250.19	12.1	40.77	129.83	19.43	12.41
8/12/2010	24.49	492.57	251.79	11.99	40.14	128.3	19.45	12.27
8/13/2010	24.4	490.59	249.1	12.01	40.45	127.87	19.15	12.15
8/16/2010	24.5	490.73	247.64	11.96	40.55	127.77	19.47	11.99
8/17/2010	24.71	495.68	251.97	12.06	40.82	128.45	19.53	12.16
8/18/2010	24.82	496.45	253.07	12.19	41.36	129.39	19.59	12.2
8/19/2010	24.44	488.24	249.88	12.04	40.76	128.9	18.9	11.89
8/20/2010	24.23	485.86	249.64	12.07	39.85	127.5	18.91	11.77
8/23/2010	24.28	484.36	245.8	11.94	39.04	126.47	18.7	11.61
8/24/2010	24.04	477.44	239.93	11.59	38.39	124.9	18.41	11.24
8/25/2010	24.1	478.67	242.89	11.79	38.24	125.27	18.48	11.32
8/26/2010	23.82	474.77	240.28	11.75	38.22	122.78	18.18	11.17
8/27/2010	23.93	481.95	241.62	11.89	38	124.73	18.37	11.56
8/30/2010	23.64	475.35	242.5	12.02	38.56	123.4	17.96	11.35
8/31/2010	23.47	475.73	243.1	11.77	38.45	123.13	17.67	11.29
9/1/2010	23.9	489.04	250.33	12.12	39.21	125.77	18.14	11.61
9/2/2010	23.94	492.5	252.17	12.36	39.68	125.04	18.28	11.71
9/3/2010	24.29	498.96	258.77	12.59	40.34	127.58	18.43	12.07
9/7/2010	23.96	493.68	257.81	12.32	39.92	125.95	18.12	11.8
9/8/2010	23.93	496.78	262.92	12.54	38.81	126.08	17.9	11.8
9/9/2010	24.01	499.8	263.07	12.38	38.82	126.36	18	11.75
9/10/2010	23.85	502.26	263.41	12.06	38.28	127.99	17.97	11.79
9/13/2010	25.11	507.57	267.04	12.31	38.28	129.61	18.56	11.99
9/14/2010	25.03	506.66	268.06	12.38	39.29	128.85	18.74	11.98
9/15/2010	25.12	508.56	270.22	12.3	39.62	129.43	18.72	11.87
9/16/2010	25.33	508.93	276.57	12.42	40.35	129.67	18.97	12.44
9/17/2010	25.22	509.04	275.37	12.45	39.14	130.19	18.81	12.49
9/20/2010	25.43	516.36	283.23	12.67	39.39	131.79	18.93	12.57
9/21/2010	25.15	515.53	283.77	12.6	39.92	131.98	19.14	12.55
9/22/2010	24.61	513.83	287.75	12.38	39.55	132.57	19.01	12.38
9/23/2010	24.43	509.46	288.92	12.15	40.15	131.67	18.98	12.31
9/24/2010	24.78	519.34	292.32	12.65	40.98	134.11	19.42	12.56
9/27/2010	24.73	516.49	291.16	12.64	41.26	134.65	19.24	12.48
9/28/2010	24.68	518.01	286.86	12.71	41.62	134.89	19.51	12.52
9/29/2010	24.5	516.31	287.37	12.99	42.53	135.48	19.24	12.33
9/30/2010	24.49	514.66	283.75	12.97	42.07	134.14	19.2	12.24
10/1/2010	24.38	517.22	282.52	13.04	40.77	135.64	19.32	12.26
10/4/2010	23.91	513.31	278.64	12.9	40.64	135.25	18.87	12.84
10/5/2010	24.35	523.66	288.94	13.4	40.81	137.66	19.15	13.01
10/6/2010	24.43	524.47	289.19	13.22	40.74	137.84	19.31	13.24
10/7/2010	24.53	523.39	289.22	13.27	40.81	138.72	19.4	13.32
10/8/2010	24.57	526.27	294.07	13.69	41.15	138.85	19.52	13.66
10/11/2010	24.59	526.22	295.36	13.73	41.2	139.66	19.56	13.78
10/12/2010	24.83	528.54	298.54	13.92	41.35	139.85	19.77	13.78
10/13/2010	25.34	531.86	300.14	14.13	42.21	140.37	19.24	13.64
10/14/2010	25.23	530.02	302.31	14.27	42.13	141.5	19.32	13.91
10/15/2010	25.54	530.78	314.74	14.49	42.82	141.06	19.32	13.8
10/18/2010	25.82	535.23	318	14.66	43.32	142.83	19.19	13.88
10/19/2010	25.1	526.98	309.49	14.49	42.83	138.03	19.21	13.32
10/20/2010	25.31	532.44	310.53	14.69	42.82	139.07	19.64	13.64
10/21/2010	25.42	533.47	309.52	14.6	42.4	139.83	19.76	13.81
10/22/2010	25.38	534.19	307.47	14.59	42.87	139.67	19.84	13.95
10/25/2010	25.19	534.88	308.84	14.71	42.88	139.84	19.87	14.15
10/26/2010	25.9	535.37	308.05	14.51	42.95	140.67	20.04	14.36
10/27/2010	26.05	533.49	307.83	14.67	42.39	141.43	20.19	14.23
10/28/2010	26.28	534.27	305.24	14.59	42.66	140.9	20.47	14.22
10/29/2010	26.67	533.08	300.98	14.4	42.04	143.6	20.05	14.13
11/1/2010	26.95	533.85	304.18	14.41	42.49	143.32	20.57	14.23
11/2/2010	27.39	537.54	309.36	14.37	42.91	143.84	20.34	14.43
11/3/2010	27.03	540.21	312.8	14.48	43.81	144.17	20.48	15.18
11/4/2010	27.14	550.78	318.27	14.52	44.07	146.79	20.97	15.86
11/5/2010	26.85	552.7	317.13	14.46	43.72	146.92	21.24	16.21
11/8/2010	26.81	551.66	318.62	14.29	44.25	146.46	21.23	16.41
11/9/2010	26.95	547.76	316.08	14.41	44.12	146.14	21.16	16.07
11/10/2010	26.94	549.72	318.03	14.49	44.16	146.55	21.04	16.63
11/11/2010	26.68	546.44	316.65	13.93	43.1	145.43	21.21	16.61
11/12/2010	26.27	540.22	308.03	13.42	42.21	143.74	21.53	16.3
11/15/2010	26.2	539.62	307.04	13.51	42.54	143.64	21.3	17
11/16/2010	25.81	531.42	301.59	13.4	41.8	142.24	21.07	16.51
11/17/2010	25.57	530.81	300.5	13.35	40.97	141.95	21.08	16.68
11/18/2010	25.84	539.04	308.43	13.67	41.69	144.36	21.02	16.12
11/19/2010	25.69	539.99	306.73	13.9	42.49	145.05	21.14	16.28
11/22/2010	25.73	538.17	313.36	13.96	43.25	145.39	21.25	16.2
11/23/2010	25.12	530.65	308.73	13.82	44.19	143.18	21.09	15.7
11/24/2010	25.37	537.8	314.8	13.88	43.74	145.81	21.39	15.95
11/26/2010	25.25	533.59	315	13.65	43.2	143.9	21.34	16.1
11/29/2010	25.31	533.43	316.87	13.57	42.6	142.89	21.33	16.06
11/30/2010	25.26	529.73	311.15	13.22	41.93	141.46	21.16	15.94
12/1/2010	26.04	541.2	316.4	13.41	42.57	144.41	21.48	16.46
12/2/2010	26.89	547.52	318.15	13.65	43.11	145.18	21.7	16.78
12/3/2010	27.02	548.82	317.44	13.69	43.03	145.38	21.69	16.8
12/6/2010	26.84	548.31	320.15	13.7	42.85	144.99	21.7	16.65
12/7/2010	26.87	548.78	318.21	13.6	42.19	144.02	21.58	16.56
12/8/2010	27.23	551.56	321.01	13.68	42.66	144.98	21.82	16.69
12/9/2010	27.08	553.94	319.76	13.65	42.54	144.3	21.81	16.76
12/10/2010	27.34	557.27	320.56	13.89	42.62	144.82	21.91	16.73
12/13/2010	27.25	557.81	321.67	13.36	41.65	144.28	21.5	16.47
12/14/2010	27.62	558.64	320.29	13.31	41.54	145.82	21.47	16.42
12/15/2010	27.85	556.23	320.36	13.29	41.23	144.72	21.28	16.55
12/16/2010	27.99	559.4	321.25	13.33	41.95	144.55	21.3	16.77
12/17/2010	27.9	559.49	320.61	13.64	41.96	145	21.46	16.8
12/20/2010	27.81	560.54	322.21	13.36	41.89	144.51	21.23	16.85
12/21/2010	28.07	563.69	324.2	13.84	41.91	145.74	21.1	16.99
12/22/2010	28.19	565.96	325.16	13.88	41.48	145.95	20.89	16.99
12/23/2010	28.3	565.43	323.6	13.79	41.74	145.89	20.84	16.78
12/27/2010	28.07	565.65	324.68	13.77	41.82	145.34	20.84	16.87
12/28/2010	28.01	566.5	325.47	13.69	42.25	145.71	20.88	16.73
12/29/2010	27.97	566.78	325.29	13.65	42.32	146.52	20.94	16.74
12/30/2010	27.85	565.62	323.66	13.65	42.26	146.67	21.02	16.69
12/31/2010	27.91	565.9	322.56	13.55	42.1	146.76	21.03	16.79
1/3/2011	27.98	572.23	329.57	13.69	42.74	147.48	20.85	17.25
1/4/2011	28.09	573.23	331.29	13.69	43.63	147.64	21.15	17.38
1/5/2011	28	576	334	13.87	44.2	147.05	20.94	17.89
1/6/2011	28.82	574.73	333.73	14.26	44.88	148.66	20.77	18.22
1/7/2011	28.6	573.38	336.12	13.98	45.09	147.93	20.66	18.27
1/10/2011	28.22	572.1	342.45	14.01	44.86	147.64	20.69	18.31
1/11/2011	28.11	573.84	341.64	14.08	45.43	147.28	21.05	18.28
1/12/2011	28.55	579.17	344.42	14.39	45.64	149.1	21.3	18.71
1/13/2011	28.19	577.74	345.68	14.17	45.65	148.82	21.29	18.68
1/14/2011	28.3	582.32	348.48	14.05	46.25	150	21.08	18.65
1/18/2011	28.66	582.34	340.65	14.1	46.34	150.65	21.08	18.7
1/19/2011	28.47	577.47	338.84	13.78	46.32	155.69	21.01	17.9
1/20/2011	28.35	577.47	332.68	13.6	46.78	155.8	20.95	17.78
1/21/2011	28.02	579.55	326.72	13.47	47.23	155.5	20.82	17.95
1/24/2011	28.38	582.96	337.45	13.72	47.55	159.63	21.24	17.93
1/25/2011	28.45	583.3	341.4	13.74	47.08	161.44	21.55	17.89
1/26/2011	28.78	584.88	343.85	13.77	46.88	161.04	21.75	18.37
1/27/2011	28.87	585.72	343.21	13.44	46.74	161.07	21.75	18.79
1/28/2011	27.75	575.64	336.1	13.15	45.51	159.21	21.46	16.27
1/31/2011	27.73	579.23	339.32	13.16	45.69	162	21.46	15.95
2/1/2011	27.99	589.54	345.03	13.45	46.52	163.56	21.48	15.89
2/2/2011	27.94	587.78	344.32	13.72	46.89	163.3	21.56	15.4
2/3/2011	27.65	589.1	343.44	13.8	47.32	163.53	21.57	15.76
2/4/2011	27.77	589.69	346.5	13.89	47.43	164	21.68	15.72
2/7/2011	28.2	593.68	351.88	13.99	48.14	164.82	21.69	16.11
2/8/2011	28.28	596.27	355.2	13.87	48.14	166.05	21.64	16.24
2/9/2011	27.97	594.86	358.16	13.91	48.94	164.65	21.46	16.09
2/10/2011	27.5	593.67	354.54	13.85	48.54	164.09	21.8	15.95
2/11/2011	27.25	596.6	356.85	13.97	48.64	163.85	21.76	16.38
2/14/2011	27.23	598.26	359.18	14.09	48.31	163.22	21.57	16.09
2/15/2011	26.96	596.46	359.9	13.91	47.99	162.84	21.45	16.1
2/16/2011	27.02	599.82	363.13	15.56	48.99	163.4	21.75	16.05
2/17/2011	27.21	601.32	358.3	15.34	48.62	164.24	21.97	15.97
2/18/2011	27.06	602.49	350.56	15.43	48.67	164.84	22.14	15.77
2/22/2011	26.59	591.37	338.61	15.15	48.23	161.95	21.81	15.23
