state	year	so2	pcinc
54	67	0.47082	7652.866
54	68	0.5162	7816.514
54	69	0.53433	8111.437
54	70	0.55729	8632.022
54	71	0.57612	8901.07
54	72	0.68381	9365.979
54	73	0.9634	9668.293
54	74	0.81897	9699.115
54	75	0.76124	9981.595
54	76	0.73957	10386.1
54	77	0.71944	10680.51
54	78	0.64687	11040.4
54	79	0.61479	11242.66
54	80	0.58772	11165.27
54	81	0.59906	11066.84
54	82	0.56634	11094.89
54	83	0.55309	10766.82
54	84	0.58096	11111.61
54	85	0.58135	11196.56
54	86	0.54795	11464.58
54	87	0.56641	11357
54	88	0.58901	11635.32
54	89	0.61042	11826.17
54	90	0.60795	12155.79
54	91	0.65415	12252.3
54	92	0.67472	12600.81
54	93	0.63753	12821.48
54	94	0.66073	13220.42
55	29	0.22532	4763.61
55	30	0.20986	4288.889
55	31	0.17556	3811.881
55	32	0.14929	3336.457
55	33	0.15228	3200
55	34	0.1611	3354.26
55	35	0.16451	3979.058
55	36	0.17912	4402.408
55	37	0.18622	4526.578
55	38	0.1588	4219.409
55	39	0.16787	4284.505
55	40	0.17822	4887.124
55	41	0.20523	5151.515
55	42	0.23258	6053.748
55	43	0.26206	6761.843
55	44	0.2671	6796.537
55	45	0.25589	6982.707
55	46	0.1859	6479.482
55	47	0.23596	6272.594
55	48	0.20005	6574.074
55	49	0.13253	6381.395
55	50	0.14001	6790.909
55	51	0.13954	7386.266
55	52	0.13518	7487.395
55	53	0.13214	7659.664
55	54	0.12484	7242.798
55	55	0.12373	7526.316
55	56	0.12149	7833.333
55	57	0.13054	7857.692
55	58	0.16668	7791.667
55	59	0.16498	8177.778
55	60	0.15129	8130.909
55	61	0.14664	8231.047
55	62	0.14899	8450.355
55	63	0.15309	8493.007
55	64	0.15785	8872.852
55	65	0.16334	9289.562
55	66	0.18847	9774.51
55	67	0.17737	10012.74
55	68	0.19301	10403.67
55	69	0.19571	10777.13
55	70	0.20212	10912.92
55	71	0.18457	11050.8
55	72	0.17369	11515.46
55	73	0.14355	12156.1
55	74	0.15339	12061.95
55	75	0.14409	11975.46
55	76	0.14542	12467.18
55	77	0.14375	12989.17
55	78	0.15858	13533.67
55	79	0.14518	13877.9
55	80	0.13478	13686.27
55	81	0.1142	13584.83
55	82	0.10767	13474.45
55	83	0.10504	13488.4
55	84	0.10904	14136.16
55	85	0.10766	14270.68
55	86	0.09705	14651.04
55	87	0.09107	14699
55	88	0.09117	14776.39
55	89	0.08783	15039.34
55	90	0.08691	15141.86
55	91	0.08462	15005.85
55	92	0.07959	15462.35
55	93	0.06135	15658.77
55	94	0.0632	16153.91
56	29	0.1794	4770.774
56	30	0.15931	4266.667
56	31	0.13971	3861.386
56	32	0.12609	3439.55
56	33	0.13477	3541.463
56	34	0.13305	3605.381
56	35	0.13503	4258.29
56	36	0.13751	4668.96
56	37	0.13582	4966.777
56	38	0.13007	4649.789
56	39	0.13304	4885.69
56	40	0.13226	5622.91
56	41	0.15757	5967.366
56	42	0.16683	6598.303
56	43	0.2068	7384.815
56	44	0.24306	7507.73
56	45	0.24512	7447.823
56	46	0.23844	7289.417
56	47	0.24158	7278.945
56	48	0.19315	7388.889
56	49	0.20043	7581.395
56	50	0.17108	7727.273
56	51	0.16599	8330.472
56	52	0.1604	7966.387
56	53	0.16477	8063.025
56	54	0.15514	7617.284
56	55	0.15062	7700.405
56	56	0.13753	7916.667
56	57	0.15533	8146.154
56	58	0.19565	8185.606
56	59	0.19464	8407.407
56	60	0.17505	8370.909
56	61	0.16557	8577.617
56	62	0.18503	8819.149
56	63	0.20654	8804.196
56	64	0.2304	8814.433
56	65	0.26732	9175.084
56	66	0.25882	9434.641
56	67	0.2681	9891.72
56	68	0.25974	10064.22
56	69	0.25509	10337.24
56	70	0.24826	10640.45
56	71	0.26529	11064.17
56	72	0.31674	11713.92
56	73	0.43702	12731.71
56	74	0.35776	13055.31
56	75	0.32211	13022.49
56	76	0.44275	13308.88
56	77	0.49038	13962.09
56	78	0.43293	15190.24
56	79	0.49167	15734.16
56	80	0.4873	15904.76
56	81	0.42512	16039.85
56	82	0.38998	15240.88
56	83	0.3769	14112.53
56	84	0.39632	14177.46
56	85	0.39619	14512.35
56	86	0.27396	13825
56	87	0.31524	13282
56	88	0.35605	13685.22
56	89	0.32238	13970.72
56	90	0.31013	14710.18
56	91	0.29088	15274.85
56	92	0.29372	15328.74
56	93	0.27467	15680.09
56	94	0.27821	15760.25
